id,ano,site,comentarios,rotulacao_manual,id_rotulador
25,2019-05-24,UOL,depois a justiça brasileira fica puta quando afirmamos que a justiça no brasil não existe 80 tiros stm decide soltar militares presos por mortes de músico e catador,-1,C
18,2019,UOL,"LOGO SAI UMA NOTA DO PSOL, NA FOLHA DE SÃO PAULO",0,M
18,2019,UOL,"Parabéns PM, espero que sejam condecorados com medalhas, finalmente o Brasil está mudando pro lado do bem!",1,M
23,2020-05-19,G1,puts sahsauhasu ele acha refutou com meme,0,M
18,2019,UOL,Gestor da coligação PT-PMDB?,0,M
25,2019-04-08,G1,boa noite amigo(as triste noite melhor dizendo mais uma tragédia no rio militares do exército assassinaram um músico que estava com,-1,C
26,2021-05-06,G1,"25 mortos numa operação policial no rio 25 ! mais uma faceta do fracasso de um país diante de tantas vidas perdidas, é inacreditável inaceitável não haver uma discussão séria sobre a necessária mudança de conceitos e estratégias na segurança pública",-1,M
20,2019,UOL,"TEMOS QUE EXTINGUIR AS PMs E DESMILITAR O BRASIL,PRECISAMOS DE FORÇAS ARMADAS CIVIS E NÃO FORÇAS ODIADAS!",-1,M
26,2021-05-06,Folha,kkkkkkkkkkkkkkkk bonoro até 2030,0,M
18,2019,UOL,Ainda bem que o sequestrador não queimou os reféns vivos...,1,M
20,2019,UOL,Como lidar com estes traficantes ? Eis a questão. Se não precisasse revidar com arma de fogo seria lindo! Com certeza eles que começaram o tiroteio contra a polícia,1,M
24,2020-07-01,G1,as injustiças crescem cada vez mais,0,M
22,2021-06-28,UOL,vídeo da prisão,0,M
18,2019-08-20,G1,"não pode algemar esse fdp, não pode filmar, deve ter um mandado de prisão sqn manda pra vala",0,M
18,2019-08-20,UOL,"aqui no souza aguiar pelo no caso do sequestro na ponte info principal o sequestrador chegou vivo às 9h30, na ambulância da coberto com manta térmica até o peito e balão de ar info foi confirmada pelo sargento que o acompanhou",0,M
22,2021-06-28,G1,e se lazaro fosse só um rosto pra esconder algo muito pior?,0,C
18,2019-08-20,UOL,esse tipo de abordagem nessas situações de alto risco eu acho ok mas não sou a favor da pena de morte,1,G
23,2020-05-19,G1,o termo correto é assassinado,-1,C
24,2020-07-01,G1,"de novo, mas cadê a segurança dos marginais",0,G
18,2019,UOL,"O sequestrador pediu 30 mil e o Sniper respondeu: ""Aceita o troco em bala, Senhor""?",-1,M
18,2019,UOL,So falta agora o atirador do BOPE ser processado por assassinato.,1,M
20,2019,UOL,"POLÍCIA É LUGAR PARA HERÓIS E NÃO PARA BANDIDOS O POLICIAL DEVE ARRISCAR A PRÓPRIA VIDA E MORRER SE PRECISO FOR PARA SALVAR AS VÍTIMAS E A PÁTRIA,COMO POLICIAL SEMPRE PREFERI LUTAR ENFRENTAR E SE TIVESSE QUE MORRER,PREFERIA MORRER LUTANDO DO QUE VIVER COMO UM COVARDE!",-1,M
22,2021-06-28,G1,falou o formado em ti kkkkkkkk acha que sabe alguma coisa vai estudar meu caro,0,M
18,2019,UOL,GOVERNADOR DO RIO.SANGUINÁRIO.GANHOU O DIA,-1,M
22,2021-06-28,G1,"noção? ela não explicou nada e linkou um artigo que a contraria por fim, por não saber explicar nada, me bloqueou ela falou de seguidores sendo uma psicóloga! que profissional de merda é essa? bauman está acessível a qualquer pessoa",0,G
24,2020-07-01,G1,"e a gente brigando pra culpar pessoas como a gente, eles fazem isso a política coloca todo esse cenário pra ter essa briga entre nós e eles vão continuar matando e a gente brigando pra matar policial e morador de favela que não tem nada ver, pois são massa de manobra deles",-1,M
25,2019-04-08,G1,"kkkkkkkkk, que comentário sem pé nem cabeça? qual a diferença entre atingido e alvejado??? pode me explicar?",0,M
18,2019,UOL,"Lamentável tirarem a vida desses rapaz, pobre e negro, e que não causaria mal aos passageiros. Mais uma atitude maligna desse governo bolsonaro. E esse povo de classe média que aplaude essa morte não pode reclamar quando for assaltada nas ruas e tomar bala perdida.",1,M
18,2019-08-20,G1,sequestraram um ônibus no rio agora cedo,0,G
21,2021-11-06,G1,"é não, mais não é nem fudendo e isso a gente faz falando de treinando, viu porque se a gente falar de parte podre boa versus parte podre fudeu a parte podre domina a porra toda",0,M
21,2021-11-06,Folha,quando quiser saber quão mal é o estado lembre se do que ele é capaz de fazer #fimdoestado #estadoéumamafia,0,M
22,2021-06-28,G1,eu prefiro o maldito pinguço que foi responsável pelo maior escândalo de corrupção da história da humanidade e só está solto pq o br não tem uma suprema corte e sim uma gangue togada!!!!,0,M
18,2019,UOL,Engraçado a reportagem fazer extensa cobertura sobre a situação do sequestrador em detrimento da situação dos sequestrados (o que eles passaram de terror na mão desse sujeito).,-1,M
22,2021-06-28,G1,live de hoje destaca as seguintes manchetes 1 lázaro barbosa morre após ser preso em goiás 2 lázaro fazendeiros podem ter patrocinado mortes para reduzir preço de imóveis,0,C
24,2020-07-06,Folha,"isso mesmo, roger, fale a verdade pois a sua voz tem eco ",0,C
25,2019-05-24,UOL,"""quando um negro, pobre é confundido com um bandido no subúrbio no rio de janeiro, eu duvido que isso aconteceria com um branco em ipanema []"" país da injustiça e impunidade?",0,M
22,2021-06-28,G1,"quer dizer alguma coisa, faladora?",0,G
18,2019,UOL,"A ação da polícia foi legítima porque tínhamos reféns inocentes na mira do sequestrador, o que mais me entristece é ver pessoas comemorando a morte de um ser humano, isso significa que estamos voltando na época medieval.",1,M
18,2019-08-20,UOL,ah mano vc eh retardada,0,M
22,2021-06-28,G1,"uma vergonha fazer de um pobre diabo o inimigo público número um, enquanto o homicida da casa de vidro continua a tirar máscaras de crianças com 500 mil mortos no país",0,M
18,2019,UOL,Especialistas ouvidos pelo UOL confirmam que a gasolina era para reabastecer o ônibus em caso de falta de combustível,0,M
24,2020-07-01,G1,"desculpa se você acha ridículo a casa real ter financiado o quilombo do leblon, ter abolido a escravidão, ter proposto uma reforma agrária para dar terra aos negros, por não aceitar escravos trabalham no palácio e remunerar todos com salários que trabalhavam lá dentro",-1,C
18,2019,UOL,Vazamento criminoso é falar a verdade sobre Lula bandido.,0,M
18,2019,UOL,"Para a ""esquerda"" uma vitimada sociedade! Novos tempos, um bandido a menos! Reféns salvos!",1,M
21,2021-11-06,Folha,"e sabe o q vai acontecer com o pm? afastado pela corregedoria por esgotamento mental tsc tsc tsc o governador do es, prometeu rigor na apuração desse caso em guarapari gostaria de saber que fim levou o pm q agrediu essa mulher",0,C
18,2019,UOL,"Engraçado como as pessoas ""de bem"" e cínicas da direita distorcem tudo em uma tentativa de ridicularizar quem não pensa como eles e aumentar sua própria cegueira em relação ao mundo. Ninguém critica a ação de um atirador de elite em um caso como este. O que criticam é a violência excessiva e discriminatória da polícia em casos como o do músico fuzilado com 80 tiros ao lado de sua família. O que criticam é o atira primeiro e tenha certeza depois. Isso não deveria ser tratado como uma pauta esquerda-direita e sim como uma pauta de civilização e sociedade. Não tem nada a ver com liberalismo econômico ou comunismo.",1,M
24,2020-07-01,G1,"mas, como chegou lá?",0,C
24,2020-07-01,G1,"boa questão, faltou incluir que os escravistas estavam colocando pressão na monarquia e logo após a abolição, a criação da reforma agraria para os negros e o financiamento do quilombo do leblon foi a gota d'água para os republicanos darem o golpe na monarquia república racista",0,G
21,2021-11-06,Folha,"se eu te mandar tomar no cu é porque vc me deu motivo, otário mamador de milico!",-1,G
20,2019,UOL,os bandidos mata a criança e os policias são os culpados ha vão catar piolho em cachorro,1,M
22,2021-06-28,G1,o importante é que morreu,1,M
24,2020-07-01,G1,quando isso vai parar,-1,C
18,2019,UOL,"ESPECIALISTAS, ANALISTAS, ATIVISTAS, CHICO BUARQUE, VERDEVALDO, EMPODERADAS, GLSQRTSV, MINORIAS, NEGROS E ENGAJADOS, TODOS OUVIDOS PELO UOL, AFIRMAM CATEGORICAMENTE QUE A FORÇA USADA FOI DESPROPORCIONAL, UMA VEZ QUE A ARMA ERA DE BRINQUEDO E A GASOLINA, NA VERDADE, ERA UMA GARRAFA DE PINGA, SUMIDA MISTERIOSAMENTE DE UMA CELA EM CURITIBA!!! VÁRIOS PARTIDOS DE ESQUERDA JÁ ENTRARAM COM RECURSOS NO STF PARA PEDIR INDENIZAÇÃO IMEDIATA PARA A FAMÍLIA DO MELIANTE ATINGIDO!!! AGUARDAMOS ANSIOSOS O DESFECHO DO CASO!!!",1,M
22,2021-06-28,G1,será que lázaro morreu mesmo? tô com medo de falarem que ele escapou da morte também aliás ele escapou da polícia umas 4 vezes né!,0,G
18,2019,UOL,"JÁ LACROU, PODE PARAR AGORA",0,M
22,2021-06-28,G1,imagens que trazem paz!,0,G
18,2019,UOL,"Dessa vez não achei não maninho, atira sequestrador, liberou refens e encerrou sequestro, tá mais q certo, mais um CPF cancelado com sucesso.",1,M
18,2019,UOL,"Qual era cor da mochila? Poque a mochila era de um material ruim? Vc vai ver sexta, no bobo repórter...",0,M
18,2019,UOL,Essa pé a nossa justiça.,0,M
20,2019-09-22,Folha,esse witzel é mais um imbecil que tem coco na cabeça igual aos seus eleitores que pensam e são como ele,-1,M
25,2019-04-08,G1,"vc é sórdida!!! é desprezível como vcs tentam conectar tudo a racismo ou homofobia parece que a polícia brasileira é composta por loiros de olhos azuis a questão é outra, deixem de ser ridículos",1,M
18,2019,UOL,Verdade. Me lembro em 2008 em Lisboa. Um brasileiro pensou que assaltaria fácil um banco só pq não havia porta eletrônica. Chumbo no peito. Foi sepultado lá mesmo!,1,M
21,2021-11-06,UOL,aí de procedimento joga a mulher no chão e pisa na criança,0,M
23,2020-05-19,G1,"morreu não, ele foi assassinado brutalmente pela policia",-1,M
22,2021-06-28,G1,"você é quem tá sabendo o meu deus, que autoestima quem são os psiquiatras e psicólogos na fila do pai diante dele, gente? formado em letras e engenharia quem é ana beatriz barbosa na fila no pão!",0,G
23,2020-05-19,UOL,"a polícia não era pra proteger? por que continua a matar crianças? pretas, pobres, nas periferias? a família só pôde ver o corpo no iml nem ao menos foi ao hospital a gente fica sem palavra e a família? como fica? joão pedro 14 anos",-1,G
24,2020-07-01,G1,"e foi por um bandido, aliás o bandido se entregou pra boca e mataram ele segundo um conhecido e morador do local",0,M
18,2019-08-20,G1,homem armado=bandido,0,M
18,2019,UOL,Um voto a menos para esquerda...,1,M
18,2019,UOL,"Perigoso não era, depois de tres horas não feriu ninguém. Mas fazer o que, preferia que o tivessem imobilizado sem precisar matar, mas como não se faz uma omelete sem quebrar alguns ovos.",-1,M
20,2019,UOL,Cerquem as favelas d deixa eles conviverem pacificamente la dentro sem Policia.,0,M
18,2019,UOL,"Em instantes a deputada Maria do Presidiário vai empurrar alguém no plenário, denunciar que foi agredida, e subir na tribuna para denunciar que o suposto sequestrador era apenas uma ""vítima da sociedade"", tendo sido ""assassinado"" pela polícia. Enquanto isso, a população parabeniza a polícia por ter protegido a vida dos cidadãos de bem.",0,M
18,2019,UOL,"Depois todos juntos, vão queimar livros e bruxas, e viva a idade média.",-1,M
21,2021-11-06,G1,"oxe, nem te conheço tia quem me chama assim é meus sobrinhos sim quero comentários de especialista e não de achismos e pra encerrar tenho um pm dentro de casa ",0,M
18,2019,UOL,Achou que iria tocar o mesmo terror que Sandro Barbosa do Nascimento tocou no ônibus 174 e se lascou...,1,M
18,2019,UOL,"Sei Não, mas dizem q ele fazia arminha com a mão... Num estado onde praticamente 70% votou no Bolsonaro, a Chance é muito maior de ele ser alguem ""Brasil Acima de Tudo"" do que ""Molusco Livre""...",0,M
24,2020-07-01,Folha,parabéns ao agora não é polícia o que irão fazer?,0,M
18,2019,UOL,Legal foi o fundo musical que o UOL colocou na reportagem! Me senti em um filme do velho oeste... o Brasil virou mesmo um bang bang.... Lula Livre e prendam Esses policiais que só matam inocentes..... (pequena dose de ironia)....,-1,M
18,2019,UOL,"Quem disse que era doente mental? E mesmo se fosse....O problema é querer terceirizar a culpa, justificar seus atos colocando a culpa no Estado, não querer ser responsabilizado pelas próprias atitudes. Bandido é assim, ""faço isso por culpa de fulano e não merece pagar por isso""",-1,M
18,2019-08-20,UOL,"se quando tiver um filho, ele for querer entrar em um ônibus com uma arma de brinquedo, desejo que o pm atire na cabeça, para não ter erro quem vai ter que bancar com os custos sou eu",1,M
23,2020-05-19,G1,sim mas o q tem a ver uma coisa com a outra?,0,C
18,2019,UOL,"Bom, eu já ouvi falar que era para fritar hambúrguer, especialmente preparados pelo Eduardo Bolsonaro, o que serviria de treinos antes de chegar a casa branca e assumir suas funções de mordomo do Trump.",0,M
22,2021-06-28,UOL,"só morreu pq atirou em policiais,digo isso pq em 2017 meu tio foi vítima de latrocínio e as autoridades de águas lindas go nada fizeram,mesmo com as identidades dos homicidas adultos serem conhecidas só apreenderam um menor 7 meses depois,não vi cassada nenhuma no caso dele",-1,G
18,2019,UOL,Pensei a mesma coisa... Taca lá do alto da ponte...,0,M
18,2019,UOL,Queria vê se sua esposa e seu filho estivesse lá se seria esse seu pensamento,0,M
26,2021-05-07,Folha,parabéns para a polícia,1,M
23,2020-05-19,G1,"""morre"" não é assassinado",0,M
21,2021-11-06,Folha,"cala a boca, baba ovo de policial… essa aí espaçam a mãe mas ainda encontra justificativa pra babar  e botar a culpa na mãe por ter apanhado o meu estado é governado pela esquerda e a polícia faz tanta merda quanto… é uma epidemia nacional, infelizmente",-1,M
20,2019,UOL,"A culpa de tudo isso ,além de vários governos, passados e o atual também cabe a uma boa parte da sociedade que alimenta esse maldito trafico!!!",-1,M
21,2021-11-08,G1,"prá isso que servir dovido que lá no morumbi dos ricos o aparato policial é repressão nas periferias,afavor da burguesia",0,M
22,2021-07-01,G1,"seu questionamento demonstra seu nível de entendimento, partindo desse pressuposto não lhe responderei",0,G
24,2020-07-01,G1,"ata e confundir uma criança com um traficante é super normal, no cala a boca",-1,C
22,2021-06-28,G1,"porra, se isso é digno de parabéns",1,M
18,2019,UOL,agora sera assim no país se alguém mesmo louco sair da linha vai pro necroterio.,-1,M
18,2019,UOL,Cotidiano da nossa Cidade Maravilhosa com 40% de moradores de ''comunidadjis''.,0,M
25,2019-04-08,G1,"crimes como esse tem sido cada vez mais frequentes, e sempre contra negros, com esse mesmo argumento de ""confundiram com carro do traficante"", ""confundiram o guarda chuva com uma arma"", etcaté quando vão passar pano pra esse extermínio que do governo só ganha carta branca???",-1,M
